statement,source,link,veracity
"""There are nearly 500,000 registered sex offenders across the country and at any one time about 100,000 are unaccounted for.""",Peter  Palumbo,/web/20180119175121/http://www.politifact.com/rhode-island/statements/2011/mar/03/peter-palumbo/palumbo-says-there-are-500000-registered-sex-offen/,0
"The high-speed rail project would create ""60,000-plus jobs for Floridians.""",Corrine  Brown,/web/20180119175121/http://www.politifact.com/florida/statements/2011/mar/02/corrine-brown/rail-proponent-says-high-speed-rail-creates-60000-/,0
"The 2006 Massachusetts health care law has ""added (only) about 1 percent to our state budget.""",Deval Patrick,/web/20180119175121/http://www.politifact.com/truth-o-meter/statements/2011/mar/02/deval-patrick/deval-patrick-said-massachusetts-health-care-law-a/,1
Says Barack Obama grew up in Kenya.,Mike Huckabee,/web/20180119175121/http://www.politifact.com/truth-o-meter/statements/2011/mar/02/mike-huckabee/mike-huckabee-said-barack-obama-was-born-kenya/,0
"Says Wendy’s founder ""Dave Thomas left the state literally on his deathbed to avoid the estate tax.""",Jay Hottinger,/web/20180119175121/http://www.politifact.com/ohio/statements/2011/mar/02/jay-hottinger/did-wendys-founder-dave-thomas-really-flee-ohios-e/,0
"""Most federal employees do not have collective bargaining for benefits, nor for pay.""",Scott Walker,/web/20180119175121/http://www.politifact.com/truth-o-meter/statements/2011/mar/02/scott-walker/wisconsin-gov-scott-walker-says-most-federal-emplo/,1
"""We’ve now gained private sector jobs 12 months in a row.""",Tim Kaine,/web/20180119175121/http://www.politifact.com/virginia/statements/2011/mar/02/tim-kaine/weve-now-gained-private-sector-jobs-12-months-row/,1
"Under a proposed Georgia law, ""women who miscarry could become felons.""",Liberal Blogger,/web/20180119175121/http://www.politifact.com/georgia/statements/2011/mar/02/liberal-blogger/liberal-blogger-says-abotion-bill-could-affect-mis/,1
"Says that in a hearing, Rep. Gabrielle Giffords suggested to Gen. David Petraeus that the Army ""put more emphasis on less environmentally damaging methods, like stabbing or clubbing enemy forces in order to minimize the carbon output.""",Chain email,/web/20180119175121/http://www.politifact.com/truth-o-meter/statements/2011/mar/01/chain-email/chain-e-mail-gabrielle-giffords-treats-satire-trut/,0
Says Tri-Rail shows the potential problems with investing in high-speed rail.,Rick Scott,/web/20180119175121/http://www.politifact.com/florida/statements/2011/mar/01/rick-scott/gov-rick-scott-raps-tri-rail-while-rejecting/,0
"""Unfortunately we have documented instances where people defecated in the (Statehouse) building.""",Tom Niehaus,/web/20180119175121/http://www.politifact.com/ohio/statements/2011/mar/01/tom-niehaus/state-sen-thomas-niehaus-accuses-protesters-defeca/,0
"""The right-to-work states have much lower level of unemployment than the union states do.""",Bill O'Reilly,/web/20180119175122/http://www.politifact.com/truth-o-meter/statements/2011/feb/28/bill-oreilly/bill-oreilly-says-unemployment-lower-right-work-st/,1
"The stimulus bill ""promised to keep unemployment under 8%.""",George Allen,/web/20180119175122/http://www.politifact.com/virginia/statements/2011/feb/28/george-allen/george-allen-says-barack-obama-promised-stimulus-w/,0
"""From 2003 to 2006, 'Sesame Street' made more than $211 million from toy and consumer product sales.""",Jim DeMint,/web/20180119175122/http://www.politifact.com/truth-o-meter/statements/2011/feb/28/jim-demint/sen-jim-demint-takes-aim-muppet-lobby/,1
"""The American people have endured 21 consecutive months of 9% or higher unemployment [and] 2.6 million jobs have been lost,"" since the stimulus bill was signed.",George Allen,/web/20180119175122/http://www.politifact.com/virginia/statements/2011/feb/28/george-allen/george-allen-says-26-million-jobs-have-been-lost-s/,1
"""The cost for renovating the headquarters of the U.N. has doubled from the original estimate.""",Cliff Stearns,/web/20180119175122/http://www.politifact.com/florida/statements/2011/feb/28/cliff-stearns/rep-cliff-stearns-says-un-headquarters-remodeling-/,1
"""Some of our state's educational administrators joined the feds in seeking to mandate Arabic classes for Texas children.""",Chuck Norris,/web/20180119175122/http://www.politifact.com/texas/statements/2011/feb/28/chuck-norris/chuck-norris-says-school-districts-and-federal-gov/,0
An illegal immigrant who gains admission at a public college takes class space away from students who are legal residents.,Don Balfour,/web/20180119175122/http://www.politifact.com/georgia/statements/2011/feb/28/don-balfour/lawmaker-says-illegal-immigrant-students-takes-cla/,1
"Says the Hawaii governor ""can’t find anything that says (President Barack Obama) was born in Hawaii.""",Leo Berman,/web/20180119175122/http://www.politifact.com/texas/statements/2011/feb/27/leo-berman/state-rep-leo-berman-says-hawaii-governor-cant-fin/,0
The law has not established whether Rhode Island public employees have property rights to their pensions.,Gina Raimondo,/web/20180119175122/http://www.politifact.com/rhode-island/statements/2011/feb/27/gina-raimondo/raimondo-says-law-has-not-established-whether-rhod/,1
"Under former President George W. Bush’s administration ""while the population in that period grew by 10 percent, the number of jobs in the nation grew by 1 percent.""",Tim Kaine,/web/20180119175122/http://www.politifact.com/virginia/statements/2011/feb/26/tim-kaine/tim-kaine-says-jobs-increased-1-percent-under-geor/,1
"""Twelve percent of the garbage collected in those SOLV cleanups, by volume, is plastic bags.""",Mark Hass,/web/20180119175122/http://www.politifact.com/oregon/statements/2011/feb/26/mark-hass/mark-hass-says-plastic-bags-made-12-percent-debris/,1
"""We don’t have bars on campus in Texas. It’s against the law... no alcohol allowed.""",Jeff Wentworth,/web/20180119175122/http://www.politifact.com/texas/statements/2011/feb/26/jeff-wentworth/state-sen-jeff-wentworth-says-texas-universities-d/,0
"Claims Wisconsin Senate Majority Leader Scott Fitzgerald said: ""It is necessary to eliminate unions in order to balance future budgets.""",Ed Garvey,/web/20180119175122/http://www.politifact.com/wisconsin/statements/2011/feb/25/ed-garvey/activist-ed-garvey-says-wisconsin-senate-majority-/,0
"If public employees don’t pay more for benefits starting April 1, 2011, ""the equivalent"" is 1,500 state employee layoffs by June 30, 2011 and 10,000 to 12,000 state and local government employee layoffs in the next two years.",Scott Walker,/web/20180119175122/http://www.politifact.com/wisconsin/statements/2011/feb/25/scott-walker/gov-scott-walker-says-if-public-employees-dont-sta/,1
"Wisconsin Gov. Scott Walker’s estimate of a $3.6 billion state budget deficit is ""manufactured"" and a ""bogus figure.""",Mark Pocan,/web/20180119175122/http://www.politifact.com/wisconsin/statements/2011/feb/25/mark-pocan/wisconsin-state-rep-mark-pocan-says-gov-scott-walk/,0
"Tim Kaine wants to thwart ""right-to-work reform measures in Midwest battleground states.""",Christopher Peace,/web/20180119175122/http://www.politifact.com/virginia/statements/2011/feb/25/christopher-peace/del-chris-peace-says-tim-kaine-lock-step-obama-opp/,0
"""President Obama came to Ohio 12 times to try to defeat me and guess what? He didn't win.""",John Kasich,/web/20180119175122/http://www.politifact.com/ohio/statements/2011/feb/25/john-kasich/gov-john-kasich-says-barack-obama-came-ohio-12-tim/,0
"""If you printed a $1 bill for the entirety of the $14.1 trillion national debt, the resulting pile of money would weigh more than 136 aircraft carriers.""",Michael Sullivan,/web/20180119175123/http://www.politifact.com/texas/statements/2011/feb/25/michael-sullivan/michael-quinn-sullivan-says-debt-weighs-more-136-a/,1
"The richest 400 taxpayers are taxed at a lower rate than a $29,000-a-year worker",Sheldon Whitehouse,/web/20180119175123/http://www.politifact.com/rhode-island/statements/2011/feb/25/sheldon-whitehouse/whitehouse-says-richest-400-taxpayers-taxed-lower-/,1
"""The things I said (during the prank call by a blogger posing as GOP contributor David Koch) are the things I’ve said publicly all along"" about the Wisconsin budget debate.",Scott Walker,/web/20180119175123/http://www.politifact.com/wisconsin/statements/2011/feb/24/scott-walker/wisconsin-gov-scott-walker-says-his-remarks-during/,0
"If there’s a government shutdown, ""people don’t get their Social Security checks.""",Barack Obama,/web/20180119175123/http://www.politifact.com/truth-o-meter/statements/2011/feb/24/barack-obama/barack-obama-says-if-theres-government-shutdown-so/,0
"Gov. Rick Scott's sale of the state planes was ""not proper.""",J.D. Alexander,/web/20180119175123/http://www.politifact.com/florida/statements/2011/feb/24/jd-alexander/gov-rick-scott-and-senate-budget-chief-spat-over-s/,1
"""Every (Wisconsin) legislator that votes for this bill"" will have to ""give up the same amount of pay"" as other state employees.",Jeff Fitzgerald,/web/20180119175123/http://www.politifact.com/truth-o-meter/statements/2011/feb/24/jeff-fitzgerald/fitzgerald-wisconsin-legislaors-would-have-give-sa/,1
"""FACT: the ‘special assistant’ in @johnkasich's office makes over three times more than an average #OH firefighter""",Ohio Democratic Party,/web/20180119175123/http://www.politifact.com/ohio/statements/2011/feb/24/ohio-democratic-party/ohio-democratic-party-claims-top-kasich-makes-trip/,1
"When it comes to protesters in Madison, ""almost all"" are now from outside of Wisconsin.",Scott Walker,/web/20180119175123/http://www.politifact.com/wisconsin/statements/2011/feb/23/scott-walker/wisconsin-gov-scott-walker-says-out-staters-accoun/,0
"The five states that outlaw collective bargaining for teachers all rank below 44th in the nation in test scores, while Wisconsin ranks 2nd.",Democratic Party of Wisconsin,/web/20180119175123/http://www.politifact.com/truth-o-meter/statements/2011/feb/23/state-democratic-party-wisconsin/labor-union-supporters-say-wisconsin-test-scores-v/,0
"In 2009, Democratic Wisconsin state senators ""rammed through a billion-dollar tax hike in 24 hours with no public input.""",Scott Walker,/web/20180119175123/http://www.politifact.com/wisconsin/statements/2011/feb/23/scott-walker/wisconsin-gov-scott-walker-says-democratic-senator/,1
"In Wisconsin, teachers make $89,000 in salary and benefits, compared to $48,000 for all other workers in the United States.",Eric Bolling,/web/20180119175123/http://www.politifact.com/truth-o-meter/statements/2011/feb/23/eric-bolling/fox-business-news-eric-bolling-says-wisconsin-teac/,0
"""The president promised to close the space gap, but he now seems intent on repeating the events that created the space gap in the first place -- putting in place a new rocket design and then trying to underfund the effort...""",Bill Posey,/web/20180119175123/http://www.politifact.com/florida/statements/2011/feb/23/bill-posey/rep-bill-posey-criticizes-obama-underfunding-nasa-/,1
"""I campaigned on (the proposals in the budget repair bill for Wisconsin) all throughout the election. Anybody who says they are shocked on this has been asleep for the past two years.""",Scott Walker,/web/20180119175123/http://www.politifact.com/wisconsin/statements/2011/feb/22/scott-walker/wisconsin-gov-scott-walker-says-he-campaigned-his-/,0
"""The (Wisconsin) governor has proposed tax giveaways to corporations.""",Donna Brazile,/web/20180119175123/http://www.politifact.com/truth-o-meter/statements/2011/feb/22/donna-brazile/donna-brazile-said-wisconsin-governor-proposes-tax/,1
"""State employees haven't received a raise in five or six years.""",Florida Department of Corrections worker,/web/20180119175123/http://www.politifact.com/florida/statements/2011/feb/22/florida-department-corrections-worker/state-worker-fires-back-gov-rick-scott-says-worker/,1
"The president’s proposed budget ""will help reduce the deficit by $400 billion over the next decade to the lowest level since Dwight Eisenhower was president.""",Barack Obama,/web/20180119175123/http://www.politifact.com/truth-o-meter/statements/2011/feb/22/barack-obama/barack-obama-says-his-budget-will-bring-deficit-lo/,0
