statement,source,link,veracity
"Cap and trade legislation that Zack Space supported ""would cost the average household approximately $1,761 per year in increased energy rates.""",Bob Gibbs,/web/20180119175600/http://www.politifact.com/ohio/statements/2010/aug/13/bob-gibbs/state-sen-bob-gibbs-claims-cap-and-trade-passed-ho/,0
"""The overall fact about illegal immigration is that it's not actually getting worse.""",Rachel Maddow,/web/20180119175600/http://www.politifact.com/truth-o-meter/statements/2010/aug/12/rachel-maddow/rachel-maddow-says-illegal-immigration-declining/,1
"""I've taken on the federal government and won.""",Jeff Kottkamp,/web/20180119175600/http://www.politifact.com/florida/statements/2010/aug/11/jeff-kottkamp/kottkamp-took-federal-government-court-and-won-he-/,1
McCain opposed the border fence.,J.D. Hayworth,/web/20180119175600/http://www.politifact.com/truth-o-meter/statements/2010/aug/11/jd-hayworth/hayworth-claims-mccain-opposed-border-fence/,0
"""I’ve even cut my own salary -- twice.""",Kevin Boyce,/web/20180119175602/http://www.politifact.com/ohio/statements/2010/aug/11/kevin-boyce/ohio-treasurer-kevin-boyce-twice-cut-his-own-pay/,1
"Exporters are using a federal loophole to ""deceptively sell products made from cat and dog fur"" to U.S. consumers.",Hank Johnson,/web/20180119175602/http://www.politifact.com/georgia/statements/2010/aug/11/hank-johnson/congressman-jumps-fur-flap/,1
"""There's still about $400 billion or $500 billion of the stimulus plan that has not been spent. Why don't we stop it.""",John Boehner,/web/20180119175602/http://www.politifact.com/truth-o-meter/statements/2010/aug/10/john-boehner/rep-john-boehner-proposes-us-stop-stimulus-spendin/,0
"About 106,000 soldiers had ""a prescription of three weeks or more"" for pain, depression or anxiety medication.",Gen. Peter Chiarelli,/web/20180119175602/http://www.politifact.com/truth-o-meter/statements/2010/aug/10/gen-peter-chiarelli/us-army-report-documents-problem-suicides-military/,1
"""Last year, we borrowed $1.4 trillion -- or 41 cents of every dollar we spent. Over half of this debt is held by foreign investors.""",George Voinovich,/web/20180119175602/http://www.politifact.com/ohio/statements/2010/aug/10/george-voinovich/sen-george-voinovich-critical-half-national-debt-h/,1
"Says the United States is the only nation that affords citizenship to anyone born here, ""whether you are here legally or illegally.""",John Carter,/web/20180119175602/http://www.politifact.com/texas/statements/2010/aug/10/john-carter/rep-john-carter-says-united-states-only-nation-aff/,0
"""Police officers in this state have that right,"" to check the immigration status of people they arrest.",Bill McCollum,/web/20180119175602/http://www.politifact.com/florida/statements/2010/aug/09/bill-mccollum/bill-mccollum-says-florida-police-can-check-immigr/,1
"Says Bill White ""profiteered in the aftermath of Hurricane Rita.""",Rick Perry,/web/20180119175602/http://www.politifact.com/texas/statements/2010/aug/09/rick-perry/rick-perry-says-bill-white-profiteered-hurricane-r/,0
Democrats do not have a plan for extending the Bush tax cuts.,Sarah Palin,/web/20180119175602/http://www.politifact.com/truth-o-meter/statements/2010/aug/06/sarah-palin/sarah-palin-said-democrats-have-no-plan-extend-som/,0
"""Obama admits he is not a citizen.""",Chain email,/web/20180119175604/http://www.politifact.com/rhode-island/statements/2010/aug/05/chain-email/e-mail-sends-readers-youtube-video-where-obama-adm/,0
"""Canada sets aside 36 percent of their visas for people with skills they think their country needs.  We set aside 6 percent.""",Michael Bloomberg,/web/20180119175604/http://www.politifact.com/truth-o-meter/statements/2010/aug/05/michael-bloomberg/bloomberg-claims-canada-allows-far-more-work-visas/,0
"""In recent years, Rep. LaTourette has sponsored legislation that would increase spending by 551.6 percent.""",Bill O'Neill,/web/20180119175604/http://www.politifact.com/ohio/statements/2010/aug/05/bill-oneill/bill-oneill-accuses-rep-steve-latourette-trying-ra/,0
"""Democrats are poised now to cause this largest tax increase in U.S. history.""",Sarah Palin,/web/20180119175604/http://www.politifact.com/truth-o-meter/statements/2010/aug/04/sarah-palin/sarah-palin-said-democrats-planning-largest-tax/,0
"""Ninety-four percent of small businesses will face higher taxes under the Democrats' plan.""",Randy Neugebauer,/web/20180119175604/http://www.politifact.com/truth-o-meter/statements/2010/aug/04/randy-neugebauer/lawmaker-claims-democrats-want-hit-small-businesse/,0
"""Kendrick Meek was named one of the two most corrupt Democrats in Congress by Citizens for Responsibility and Ethics in Washington.""",Jeff Greene,/web/20180119175604/http://www.politifact.com/florida/statements/2010/aug/03/jeff-greene/kendrick-meek-second-most-corrupt-democrat-congres/,0
"""This is the first time since the Depression that unemployment has stayed above 9 percent for two consecutive years.""",John Boehner,/web/20180119175604/http://www.politifact.com/truth-o-meter/statements/2010/aug/03/john-boehner/john-boehner-says-unemployment-has-exceeded-9-perc/,0
"""(Bill) McCollum also voted for numerous amendments to weaken the legislation, even voting to make trains less accessible to those in wheelchairs.""",Florida Democratic Party,/web/20180119175608/http://www.politifact.com/florida/statements/2010/aug/02/florida-democratic-party/florida-democrats-focus-mccollums-record/,1
"During the recession, ""the consumer in his native perversity has begun to save. The savings rate is now 6.2 percent.""",George Will,/web/20180119175608/http://www.politifact.com/truth-o-meter/statements/2010/aug/02/george-will/george-will-says-personal-saving-rate-has-increase/,1
"""We have my opponent Sam Olens to thank for [the Arizona immigration ruling] since he was on the team that got Clinton elected.""",Preston Smith,/web/20180119175608/http://www.politifact.com/georgia/statements/2010/aug/02/preston-smith/olens-deserves-some-blame-immigration-ruling-oppon/,0
"""There's nothing in the voting instructions that we've been getting in the last several elections that lets you know"" about the limitations of the master lever.",Catherine Taylor,/web/20180119175608/http://www.politifact.com/rhode-island/statements/2010/aug/02/catherine-taylor/taylor-says-voters-havent-been-adequately-informed/,0
"""Jeff Greene can buy anything"" ...  he owns two mansions.",Kendrick Meek,/web/20180119175608/http://www.politifact.com/florida/statements/2010/jul/30/kendrick-meek/what-you-see-what-you-get-meek-has-photos-jeff-gre/,1
"""Only a few months ago the FBI arrested three Broward County Commissioners for accepting millions of dollars in trade for illegal favors.""",Jeff Kottkamp,/web/20180119175608/http://www.politifact.com/florida/statements/2010/jul/30/jeff-kottkamp/kottkamp-says-three-broward-county-commissioners-a/,0
"When Obama went to Pakistan in 1981, he could not have been traveling as a U.S. citizen.",Chain email,/web/20180119175608/http://www.politifact.com/truth-o-meter/statements/2010/jul/30/chain-email/e-mail-says-obama-had-have-been-traveling-another-/,0
A transcript released by Occidental College proves that Barack Obama was an Indonesian citizen.,Chain email,/web/20180119175608/http://www.politifact.com/truth-o-meter/statements/2010/jul/30/chain-email/e-mail-claims-obamas-college-transcripts-reveal-in/,0
Justice Antonin Scalia agreed for the Supreme Court to hear a case about whether Barack Obama is eligible to be President.,Chain email,/web/20180119175608/http://www.politifact.com/truth-o-meter/statements/2010/jul/30/chain-email/e-mail-claims-supreme-court-agreed-rule-obamas-cit/,0
"""Warren Buffett called (Jeff) Greene's scheme 'financial weapons of mass destruction.' """,Kendrick Meek,/web/20180119175608/http://www.politifact.com/florida/statements/2010/jul/30/kendrick-meek/warren-buffett-was-talking-about-derivatives-gener/,0
"""The first professional baseball team was from an Ohio city.""",Yvette McGee Brown,/web/20180119175608/http://www.politifact.com/ohio/statements/2010/jul/30/yvette-mcgee-brown/ohio-first-state-professional-baseball-team/,1
"""Today almost half our debt is owned by foreigners.""",Jeb Hensarling,/web/20180119175622/http://www.politifact.com/texas/statements/2010/jul/30/jeb-hensarling/rep-jeb-hensarling-says-nearly-half-us-debt-owned-/,1
"""Nobody’s invited us"" to the Obama events in Atlanta.",Chris Carpenter,/web/20180119175622/http://www.politifact.com/georgia/statements/2010/jul/30/chris-carpenter/barnes-campain-says-former-governor-not-invited-ob/,0
"""There's no negative advertising in my campaign at all.""",Bill McCollum,/web/20180119175622/http://www.politifact.com/florida/statements/2010/jul/29/bill-mccollum/negative-campaigning-not-me-says-bill-mccollum/,0
"""I don't think the argument can be credibly made that the United States of America is undertaxed compared to our competitors.""",Tim Pawlenty,/web/20180119175622/http://www.politifact.com/truth-o-meter/statements/2010/jul/29/tim-pawlenty/tim-pawlenty-says-us-not-undertaxed-compared-its-c/,0
"Over the last 10 years, incomes for the top 1 percent ""have grown."" Meanwhile, the bottom half of the country, ""they've seen their wages stagnate.""",Donna Brazile,/web/20180119175622/http://www.politifact.com/truth-o-meter/statements/2010/jul/29/donna-brazile/brazile-claims-income-has-grown-top-1-percent-stag/,1
"""There are more pain clinics in Broward County than there are McDonald's in Broward County.""",Dave Aronberg,/web/20180119175622/http://www.politifact.com/florida/statements/2010/jul/29/dave-aronberg/aronberg-says-broward-pain-clinics-outnumber-mcdon/,1
"Claims that Rep. Sanford Bishop votes similar to House Speaker Nancy Pelosi are ""inaccurate.""",Sanford Bishop,/web/20180119175622/http://www.politifact.com/georgia/statements/2010/jul/29/sanford-bishop/gop-comparison-pelosi-inaccurate-congressman-says/,0
"Democratic candidate Jeff Greene ""ran for Congress as a California Republican.""",Kendrick Meek,/web/20180119175622/http://www.politifact.com/florida/statements/2010/jul/28/kendrick-meek/greene-ran-republican-28-years-ago/,1
"Republican candidate for governor Nathan Deal ""explicitly voted to fund abortions ...""",Erick Erickson,/web/20180119175622/http://www.politifact.com/georgia/statements/2010/jul/28/erick-erickson/redstatecom-blogger-said-nathan-deal-voted-fund-ab/,0
"""I remember one of [Curt Schilling's] teammates said he painted his sock, the bloody sock.""",Lincoln Chafee,/web/20180119175622/http://www.politifact.com/rhode-island/statements/2010/jul/27/lincoln-chafee/chafee-says-schilling-faked-bloody-sock/,0
The Latino unemployment rate is higher than the white rate and the black rate is higher than the Latino rate.,Marc Morial,/web/20180119175626/http://www.politifact.com/truth-o-meter/statements/2010/jul/27/marc-morial/marc-morial-correct-unemployment-rates-whites-blac/,1
"""We've seen six months of positive job growth by the private sector.""",Timothy Geithner,/web/20180119175626/http://www.politifact.com/truth-o-meter/statements/2010/jul/27/timothy-geithner/geithner-claims-us-had-six-months-positive-job-gro/,1
"Karen Handel ""would have felt like it was OK to go in and abort"" Sarah Palin's son Trig, who has Down syndrome.",Melanie Crozier,/web/20180119175626/http://www.politifact.com/georgia/statements/2010/jul/26/melanie-crozier/abortion-group-says-gop-gubernatorial-hopeful-kare/,0
"""Sometime in the next decade, there will be more Latinos in the state of Texas than there are Anglos. That will happen sometime in the next five to eight to ten years.""",John King,/web/20180119175626/http://www.politifact.com/texas/statements/2010/jul/26/john-king/cnns-john-king-says-latinos-will-outnumber-anglos-/,1
"Says that Lee Fisher once said, ""I never met a gun control bill I didn’t like.""",Rob Portman,/web/20180119175626/http://www.politifact.com/ohio/statements/2010/jul/25/rob-portman/lee-fisher-never-made-infamous-gun-statement/,0
Twenty-two million jobs were created during Clinton’s two terms but only 3 million during Bush’s.,Sherrod Brown,/web/20180119175626/http://www.politifact.com/ohio/statements/2010/jul/25/sherrod-brown/sherrod-brown-touts-job-grown-during-clinton-presi/,1
"""Education Week rates Ohio schools in the top five in the nation.""",Yvette McGee Brown,/web/20180119175643/http://www.politifact.com/ohio/statements/2010/jul/24/yvette-mcgee-brown/lieutenant-governor-candidate-mcgee-brown-boasts-o/,1
"""In the 18th Congressional District, 100% of electric generation comes from coal.""",Bob Gibbs,/web/20180119175643/http://www.politifact.com/ohio/statements/2010/jul/24/bob-gibbs/house-candidate-bob-gibbs-touts-coal-power-generat/,1
"""Attorney General Eric Holder is involved in the dismissal of the criminal charges"" against the New Black Panther Party for voter intimidation",Bill O'Reilly,/web/20180119175643/http://www.politifact.com/truth-o-meter/statements/2010/jul/23/bill-oreilly/bill-oreilly-blames-obama-administration-not-pursu/,0
"""The Department of Health and Human Services is providing $160 million to the state of Pennsylvania to set up a new high-risk insurance pool program that would cover any abortion legal in the state.""",John Boehner,/web/20180119175643/http://www.politifact.com/ohio/statements/2010/jul/23/john-boehner/john-boehner-gop-claims-federal-taxpayers-will-fun/,0
